Book_name,Book_link,Book_stock_availability,Book_price,Book_UPC,Book_Tax,Book_number_of_reviews,Category,Category_link,Book_description
The Great Gatsby,http://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,In stock,£36.05,a8dbf1c6b41b885a,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"THE GREAT GATSBY, F. Scott Fitzgerald’s third book, stands as the supreme achievement of his career"
The Good Girl,http://books.toscrape.com/catalogue/the-good-girl_497/index.html,In stock,£49.03,f935412970c9f58f,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"""I've been following her for the past few days. I know where she buys her groceries, where she work"
The Glass Castle,http://books.toscrape.com/catalogue/the-glass-castle_496/index.html,In stock,£16.24,47f4fd3e8e1dac05,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"The Glass Castle is a remarkable memoir of resilience and redemption, and a revelatory look into a "
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,http://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,In stock,£39.55,57f85720e54d6442,£0.00,0,Biography,http://books.toscrape.com/category/books/biography_36/index.html,“If everyone in the United States had the same qualities of loyalty and care and concern for others
The Drowning Girls,http://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,In stock,£35.67,7a10353c9c54cf7c,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"Critically acclaimed author of The Mourning Hours and The Fragile World, Paula Treick DeBoard retur"
The Constant Princess (The Tudor Court #1),http://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,In stock,£16.62,24933c712f0bca2f,£0.00,0,Historical Fiction,http://books.toscrape.com/category/books/historical-fiction_4/index.html,"""I am Catalina, Princess of Spain, daughter of the two greatest monarchs the world has ever known.."
The Bourne Identity (Jason Bourne #1),http://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,In stock,£42.78,d250657f0ebc5d73,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"Who is Jason Bourne? Is he an assassin, a terrorist, a thief? Why has he got four million dollars i"
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,In stock,£52.30,20789fb17b423c4c,£0.00,0,Mystery,http://books.toscrape.com/category/books/mystery_3/index.html,"In 1910 Toronto, while other bachelor girls perfect their domestic skills and find husbands, two fr"
The Art Book,http://books.toscrape.com/catalogue/the-art-book_490/index.html,In stock,£32.34,4b8fa561a1e52d1c,£0.00,0,Art,http://books.toscrape.com/category/books/art_25/index.html,"An A to Z guide to 500 great painters and sculptors from medieval to modern times, it debunks art h"
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,http://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,In stock,£33.17,5fbd03b1ac0a0e69,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"In The 7 Habits of Highly Effective People, author Stephen R. Covey presents a holistic, integrated"
Team of Rivals: The Political Genius of Abraham Lincoln,http://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,In stock,£20.12,ba047a636b7d3793,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,The life and times of Abraham Lincoln have been analyzed and dissected in countless books. Do we ne
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,http://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,In stock,£20.90,8776181be110838a,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"You don’t need to be a genius, you just need to be yourself. That’s the message from Austin Kleon, "
"Sit, Stay, Love",http://books.toscrape.com/catalogue/sit-stay-love_486/index.html,In stock,£20.90,bd087cf6a846db75,£0.00,0,Romance,http://books.toscrape.com/category/books/romance_8/index.html,"Take one abrasive professional athlete, a quirky out-of-work schoolteacher, and an overweight geria"
Sister Dear,http://books.toscrape.com/catalogue/sister-dear_485/index.html,In stock,£40.20,7ffebdd1d5148aef,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"All Allie Marshall wants is a fresh start. But when dark secrets refuse to stay buried, will her ch"
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",http://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,In stock,£52.87,9639e89d20228e6e,£0.00,0,Childrens,http://books.toscrape.com/category/books/childrens_11/index.html,Nine weighty literary classics are transformed into delectable morsels with Scott Nash’s playful ve
"Rich Dad, Poor Dad",http://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,In stock,£51.74,8486f61aa81a3daa,£0.00,0,Business,http://books.toscrape.com/category/books/business_35/index.html,Personal finance author and lecturer Robert T. Kiyosaki developed his unique economic perspective f
Raymie Nightingale,http://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,In stock,£34.41,31c56c4d0fe19340,£0.00,0,Childrens,http://books.toscrape.com/category/books/childrens_11/index.html,"Raymie Clarke has come to realize that everything, absolutely everything, depends on her. And she h"
Playing from the Heart,http://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,In stock,£32.38,68008abf6409dfde,£0.00,0,Childrens,http://books.toscrape.com/category/books/childrens_11/index.html,"Peter H. Reynolds, creator of The Dot, has composed a pitch-perfect tribute to the power of music a"
Nightstruck: A Novel,http://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,In stock,£50.35,746029796363aa51,£0.00,0,Young Adult,http://books.toscrape.com/category/books/young-adult_21/index.html,"It starts with a cry in the night.Becket, walking her dog one winter evening, fears it’s an abandon"
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",http://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,In stock,£11.38,924438fc6cbec836,£0.00,0,Food and Drink,http://books.toscrape.com/category/books/food-and-drink_33/index.html,"When you're hungry for a filling meal, it's easy to go for the unhealthy stuff. Many times, even gl"
Meternity,http://books.toscrape.com/catalogue/meternity_478/index.html,In stock,£43.58,725cd8d23d78cdca,£0.00,0,Womens Fiction,http://books.toscrape.com/category/books/womens-fiction_9/index.html,The novel your book club must discuss!Meghann Foye was interviewed on The TODAY Show and The View r
Memoirs of a Geisha,http://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,In stock,£49.67,dac4b5847454fd9b,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"A literary sensation and runaway bestseller, this brilliant debut novel presents with seamless auth"
Like Never Before (Walker Family #2),http://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,In stock,£28.77,b6670507e85b30e6,£0.00,0,Christian Fiction,http://books.toscrape.com/category/books/christian-fiction_34/index.html,Maple Valley became Amelia Bentley's haven after her heart and her dreams of a family were shattere
Life of Pi,http://books.toscrape.com/catalogue/life-of-pi_475/index.html,In stock,£13.22,40cdcbb7692fd408,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"Life of Pi is a fantasy adventure novel by Yann Martel published in 2001. The protagonist, Piscine "
Leave This Song Behind: Teen Poetry at Its Best,http://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,In stock,£51.17,b74ee891e2a6dd69,£0.00,0,Poetry,http://books.toscrape.com/category/books/poetry_23/index.html,"It's been 10 years since the last book in the ""Teen Ink"" series"" Written in the Dirt ""was published"
King's Folly (The Kinsman Chronicles #1),http://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,In stock,£39.61,4c82371b8cd02d4d,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,"The gods are angry.Volcanic eruptions, sinkholes, ground shakers--everything points to their unhapp"
John Adams,http://books.toscrape.com/catalogue/john-adams_472/index.html,In stock,£57.43,68407606544d6f22,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"In this powerful, epic biography, David McCullough unfolds the adventurous life-journey of John Ada"
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),http://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,In stock,£46.01,2a9fcb3382d351c8,£0.00,0,Food and Drink,http://books.toscrape.com/category/books/food-and-drink_33/index.html,The ultimate one-stop vegetarian cookbook-from the author of the classic How to Cook EverythingHail
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,http://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,In stock,£28.25,eff5710404e2ff78,£0.00,0,Food and Drink,http://books.toscrape.com/category/books/food-and-drink_33/index.html,"Nigella Lawson's How to Be a Domestic Goddess is about not only baking, but the enjoyment of being "
Good in Bed (Cannie Shapiro #1),http://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,In stock,£37.05,c00bc29a678a6efb,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"For twenty-eight years, things have been tripping along nicely for Cannie Shapiro. Sure, her mother"
"Fruits Basket, Vol. 7 (Fruits Basket #7)",http://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,In stock,£19.57,de6d7645f192d517,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,Tohru and company have been having a lot more fun ever since Kisa came to visit. Now it's time for 
For the Love: Fighting for Grace in a World of Impossible Standards,http://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,In stock,£45.13,2e40333991f56f45,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"The popular writer, blogger, and television personality reveals with humor and style how Jesus' ext"
Finding God in the Ruins: How God Redeems Pain,http://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,In stock,£46.64,4e78f06160b717ac,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"When the reality of your pain doesn’t line up with what you’ve been taught in church, then what? Wh"
Every Heart a Doorway (Every Heart A Doorway #1),http://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,In stock,£12.16,4fa75fc6829431ca,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,Eleanor West’s Home for Wayward ChildrenNo SolicitationsNo VisitorsNo QuestsChildren have always di
Delivering the Truth (Quaker Midwife Mystery #1),http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,In stock,£20.89,4e980425468708da,£0.00,0,Mystery,http://books.toscrape.com/category/books/mystery_3/index.html,Quaker midwife Rose Carroll hears secrets and keeps confidences as she attends births of the rich a
Counted With the Stars (Out from Egypt #1),http://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,In stock,£17.97,4807043b8218e9ce,£0.00,0,Christian Fiction,http://books.toscrape.com/category/books/christian-fiction_34/index.html,"A Story of Love, Desperation, and Hope During a Great Biblical EpochSold into slavery by her father"
"Chronicles, Vol. 1",http://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,In stock,£52.60,4781b6bfd6f7a2c5,£0.00,0,Music,http://books.toscrape.com/category/books/music_14/index.html,"""I'd come from a long ways off and had started a long ways down. But now destiny was about to manif"
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,http://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,In stock,£25.77,a322361a37a78d3d,£0.00,0,Christian,http://books.toscrape.com/category/books/christian_43/index.html,"""I never liked jazz music because jazz music doesn't resolve. I used to not like God because God di"
Benjamin Franklin: An American Life,http://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,In stock,£48.19,5b546a46a86a9d8c,£0.00,0,Biography,http://books.toscrape.com/category/books/biography_36/index.html,Benjamin Franklin is the Founding Father who winks at us. An ambitious urban entrepreneur who rose 
